,TEAM,SEASON,AGE,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,PACE,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,ARENA,ATTENDANCE,ATTENDANCE/G
256,PHI,2015-16,23.3,10,72,16,66,-10.23,0.31,-9.92,98.8,109.2,-10.4,97.9,0.269,0.327,0.519,0.487,14.8,20.6,0.186,0.51,13.5,74,0.24,Wells Fargo Center,614650,14991
257,PHI,2016-17,24.6,28,54,26,56,-5.7,-0.14,-5.83,103.2,108.9,-5.7,98.5,0.258,0.349,0.539,0.501,14.9,22.4,0.199,0.512,13.5,75.3,0.234,Wells Fargo Center,710557,17331
258,PHI,2017-18,25.8,52,30,53,29,4.5,-0.2,4.3,109.5,105,4.5,99.8,0.263,0.344,0.568,0.535,14.6,25.3,0.198,0.492,12.6,78.6,0.218,Wells Fargo Center,833503,20361
259,PHI,2018-19,26.4,51,31,48,34,2.7,-0.44,2.25,112.6,110,2.6,101.6,0.312,0.342,0.574,0.532,12.9,24.5,0.241,0.512,11.1,78.6,0.206,Wells Fargo Center,838342,20447
260,SAS,1979-80,26.9,41,41,40,42,-0.38,0.13,-0.24,108.6,109,-0.4,109.5,0.327,0.027,0.553,0.502,15.2,31.8,0.262,0.506,14.4,66.8,0.216,HemisFair Arena,,
261,SAS,1980-81,26.7,52,30,48,34,2.88,-0.7,2.18,108.5,105.7,2.8,102.9,0.367,0.012,0.545,0.492,15.4,37.5,0.282,0.475,14.1,68,0.233,HemisFair Arena,440553,
262,SAS,1981-82,26.1,48,34,47,35,2.3,-0.52,1.79,109.9,107.6,2.3,102.5,0.307,0.033,0.537,0.49,13,34,0.238,0.487,13.7,68.8,0.256,HemisFair Arena,434278,
263,SAS,1982-83,27.2,53,29,50,32,3.66,-0.56,3.1,110.1,106.6,3.5,103.3,0.336,0.042,0.556,0.51,15.1,35.3,0.257,0.489,14.4,69.1,0.228,HemisFair Arena,379876,
264,SAS,1983-84,27.4,37,45,40,42,-0.27,-0.23,-0.5,111.2,111.4,-0.2,106.5,0.337,0.034,0.556,0.511,14,33.4,0.255,0.508,13.7,66.2,0.233,HemisFair Arena,375900,
265,SAS,1984-85,28.1,41,41,43,39,0.91,-0.29,0.63,109.9,109,0.9,103.9,0.357,0.028,0.565,0.517,15.6,33.2,0.272,0.501,15,68.5,0.269,HemisFair Arena,351950,
266,SAS,1985-86,27.8,35,47,36,46,-1.85,-0.2,-2.06,106.5,108.2,-1.7,103.8,0.355,0.028,0.555,0.509,16.5,31.7,0.265,0.499,15.2,67.6,0.26,HemisFair Arena,336369,6967
267,SAS,1986-87,27.1,28,54,28,54,-5.1,0.01,-5.09,105.9,110.8,-4.9,101.7,0.307,0.054,0.525,0.482,14.2,34.3,0.228,0.514,14.5,68.1,0.244,HemisFair Arena,341132,
268,SAS,1987-88,26.2,31,51,29,53,-4.88,-0.14,-5.02,108.2,112.8,-4.6,104.4,0.319,0.055,0.54,0.499,14.1,32,0.234,0.512,14,64.4,0.242,HemisFair Arena,334354,
269,SAS,1988-89,25.6,21,61,23,59,-7.28,-0.17,-7.45,100.9,107.9,-7,104.1,0.319,0.04,0.512,0.472,16.8,34.5,0.223,0.5,17.2,63.5,0.294,HemisFair Arena,323573,
270,SAS,1989-90,26.4,56,26,50,32,3.49,0.09,3.58,107.7,104.2,3.5,98.5,0.362,0.032,0.537,0.488,14.7,34.2,0.27,0.477,15,68.7,0.235,HemisFair Arena,586787,
271,SAS,1990-91,26,55,27,53,29,4.51,-0.21,4.3,107.8,103.3,4.5,98.6,0.352,0.043,0.544,0.494,15.2,33.3,0.269,0.463,13.2,70.3,0.228,HemisFair Arena,651965,
272,SAS,1991-92,27.3,47,35,50,32,3.32,-0.51,2.81,107.5,104.1,3.4,96.2,0.317,0.057,0.528,0.485,13.9,34.2,0.233,0.469,13.5,69.8,0.224,HemisFair Arena,658337,16057
273,SAS,1992-93,27.5,49,33,48,34,2.67,-0.46,2.21,109.6,106.8,2.8,95.4,0.347,0.102,0.555,0.507,13.6,27.8,0.265,0.477,12.3,70.1,0.221,HemisFair Arena,658337,
274,SAS,1993-94,29,55,27,56,26,5.26,-0.21,5.05,110.4,104.6,5.8,90.1,0.322,0.107,0.537,0.494,13.6,35.6,0.239,0.467,11.7,70.5,0.196,Alamodome,904190,18726
275,SAS,1994-95,29,62,20,57,25,5.96,-0.06,5.9,111.7,105.4,6.3,94.6,0.372,0.173,0.562,0.516,13.8,30.9,0.275,0.485,13,72.3,0.214,Alamodome,920413,33072
276,SAS,1995-96,29.4,59,23,58,24,6.3,-0.33,5.98,110.2,103.5,6.7,93.3,0.342,0.2,0.558,0.516,13.6,27.5,0.252,0.472,13.9,70,0.216,Alamodome,782701,18752
277,SAS,1996-97,29.9,20,62,19,63,-7.88,-0.05,-7.93,103.3,112.3,-9,87.3,0.302,0.185,0.512,0.472,14.7,32.4,0.217,0.514,14,67,0.236,Alamodome,706641,
278,SAS,1997-98,28.7,56,26,53,29,3.99,-0.69,3.3,103.8,99.4,4.4,88.4,0.35,0.139,0.531,0.493,15.6,30.6,0.241,0.437,12.2,72.2,0.218,Alamodome,783455,
279,SAS,1998-99,30.1,37,13,39,11,8.06,-0.94,7.12,104,95,9,88.6,0.371,0.137,0.523,0.479,14.6,30.4,0.259,0.423,13.8,69.5,0.198,Alamodome,527357,
280,SAS,1999-00,30.9,53,29,58,24,5.94,-0.02,5.92,105,98.6,6.4,90.8,0.346,0.138,0.535,0.488,14.3,27.8,0.258,0.451,13.5,73,0.188,Alamodome,884450,
281,SAS,2000-01,29.5,58,24,63,19,7.76,0.16,7.92,106.6,98,8.6,89.6,0.374,0.175,0.541,0.496,13.6,27.1,0.267,0.444,12.9,73.7,0.182,Alamodome,913176,22273
282,SAS,2001-02,28.5,58,24,59,23,6.21,0.07,6.28,106.5,99.7,6.8,90,0.353,0.19,0.539,0.492,13.8,27.2,0.262,0.453,13.7,71.9,0.189,Alamodome,906390,22107
283,SAS,2002-03,28.4,60,22,57,25,5.41,0.23,5.65,105.6,99.7,5.9,90,0.348,0.202,0.541,0.497,15.1,28.8,0.253,0.453,14.2,71.3,0.199,SBC Center,735970,17950
284,SAS,2003-04,27.3,57,25,62,20,7.22,0.29,7.51,102.2,94.1,8.1,89.2,0.322,0.177,0.511,0.473,14.1,29.5,0.219,0.433,14.8,74.6,0.215,SBC Center,739706,18042
285,SAS,2004-05,28.5,59,23,63,19,7.8,0.03,7.84,107.5,98.8,8.7,88.9,0.329,0.216,0.534,0.492,13.2,29.1,0.238,0.452,14.7,73.6,0.236,SBC Center,750970,18316
286,SAS,2005-06,29.8,63,19,61,21,6.82,-0.13,6.69,107.3,99.6,7.7,88.5,0.298,0.215,0.546,0.513,13.6,26,0.209,0.457,13.5,74.2,0.22,SBC Center,770677,18797
287,SAS,2006-07,30.4,58,24,64,18,8.43,-0.08,8.35,109.2,99.9,9.3,89.8,0.313,0.247,0.561,0.521,13.6,24.2,0.235,0.471,14,75.7,0.201,AT&T Center,764823,18654
288,SAS,2007-08,31.4,56,26,55,27,4.79,0.31,5.1,107.2,101.8,5.4,88.8,0.276,0.251,0.543,0.504,12.6,23.4,0.21,0.477,12.8,77.1,0.201,AT&T Center,761149,18565
289,SAS,2008-09,30.4,54,28,52,30,3.76,-0.4,3.36,108.5,104.3,4.2,88.4,0.251,0.248,0.548,0.513,11.7,22.1,0.191,0.487,11.7,78,0.191,AT&T Center,749048,18269
290,SAS,2009-10,28.7,50,32,55,27,5.09,-0.02,5.07,110,104.5,5.5,91.7,0.296,0.232,0.552,0.515,12.9,26.8,0.219,0.483,12.1,76.3,0.214,AT&T Center,741676,18090
291,SAS,2010-11,28.8,61,21,56,26,5.71,0.16,5.86,111.8,105.6,6.2,92.3,0.299,0.261,0.567,0.527,12.8,24.9,0.229,0.491,12.6,74.6,0.19,AT&T Center,750879,18314
292,SAS,2011-12,27.5,50,16,48,18,7.17,0.11,7.28,110.9,103.2,7.7,92.9,0.261,0.257,0.562,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168,AT&T Center,607095,18397
293,SAS,2012-13,28.6,58,24,58,24,6.4,0.27,6.67,108.3,101.6,6.7,94.2,0.258,0.264,0.568,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,AT&T Center,755700,18432
294,SAS,2013-14,28.9,62,20,61,21,7.72,0.28,8,110.5,102.4,8.1,95,0.24,0.257,0.571,0.537,13.5,22.7,0.188,0.482,12.8,76.4,0.184,AT&T Center,755031,18415
295,SAS,2014-15,29.8,55,27,58,24,6.2,0.14,6.34,108.5,102,6.5,93.8,0.256,0.269,0.555,0.517,13.1,23.4,0.2,0.484,13.3,77.3,0.19,AT&T Center,762855,18606
296,SAS,2015-16,30.3,67,15,67,15,10.63,-0.36,10.28,110.3,99,11.3,93.8,0.246,0.223,0.564,0.526,12.4,23,0.197,0.477,14.1,79.1,0.182,AT&T Center,756445,18450
297,SAS,2016-17,29.6,61,21,60,22,7.2,-0.06,7.13,111.1,103.5,7.6,94.2,0.263,0.281,0.564,0.524,12.6,24,0.21,0.492,13.5,77.6,0.192,AT&T Center,755347,18423
298,SAS,2017-18,29.3,47,35,49,33,2.89,0,2.89,107.9,104.8,3.1,95,0.245,0.282,0.543,0.507,12.2,23.7,0.189,0.507,13.2,78.6,0.17,AT&T Center,754562,18404
299,SAS,2018-19,28.8,48,34,45,37,1.68,0.12,1.8,112.9,111.2,1.7,98.3,0.237,0.286,0.572,0.534,11,21,0.194,0.528,11,79.4,0.17,AT&T Center,750616,18308
300,WAS,1979-80,29,39,43,34,48,-2.55,0.28,-2.27,103.2,105.7,-2.5,102.6,0.263,0.031,0.504,0.463,13.7,33.3,0.199,0.469,12.3,69.5,0.218,Capital Centre,,9518
301,WAS,1980-81,28.6,39,43,41,41,0.01,0.41,0.42,102.7,102.7,0,102.4,0.276,0.032,0.514,0.476,14.4,30.5,0.199,0.472,14.3,67.8,0.212,Capital Centre,377238,
302,WAS,1981-82,26,43,39,43,39,0.88,0.19,1.06,103.3,102.5,0.8,99.4,0.294,0.033,0.524,0.478,14.7,29.4,0.227,0.468,13.9,69.9,0.228,Capital Centre,379891,
303,WAS,1982-83,25.8,42,40,41,41,-0.13,0.33,0.2,99.1,99.3,-0.2,99.4,0.292,0.034,0.511,0.473,16.6,30.4,0.206,0.471,16.2,68.6,0.214,Capital Centre,368281,
304,WAS,1983-84,26.2,35,47,33,49,-2.89,0.53,-2.36,104.2,107.2,-3,97.4,0.319,0.041,0.535,0.489,15.5,30.1,0.241,0.492,13.7,69.7,0.239,Capital Centre,317447,7373
305,WAS,1984-85,27.1,40,42,40,42,-0.27,0.42,0.15,104.3,104.6,-0.3,100.3,0.269,0.054,0.524,0.486,13.4,27.5,0.2,0.491,15.3,68.2,0.226,Capital Centre,383098,17042
306,WAS,1985-86,27.1,39,43,36,46,-1.8,0.53,-1.28,103,104.8,-1.8,99.1,0.32,0.057,0.518,0.471,14.2,29.1,0.238,0.472,14.2,66.1,0.224,Capital Centre,373802,8465
307,WAS,1986-87,25.9,42,40,37,45,-1.37,0.35,-1.02,105.7,107,-1.3,100.2,0.342,0.029,0.511,0.457,13.3,34.5,0.262,0.48,14.6,63.4,0.222,Capital Centre,485316,
308,WAS,1987-88,26.6,38,44,39,43,-0.77,0.61,-0.16,106.5,107.2,-0.7,98.1,0.346,0.019,0.524,0.47,14.4,34.2,0.267,0.487,14.4,65.2,0.231,Capital Centre,433376,
309,WAS,1988-89,26.2,40,42,35,47,-2.16,0.39,-1.77,106.4,108.5,-2.1,100.8,0.305,0.032,0.516,0.467,13,33.1,0.236,0.493,14.2,67.5,0.267,Capital Centre,253980,
310,WAS,1989-90,27.5,31,51,35,47,-2.16,-0.27,-2.43,107.5,109.7,-2.2,99.4,0.276,0.026,0.519,0.477,12.4,32.4,0.211,0.484,12.4,67.2,0.249,Capital Centre,458332,
311,WAS,1990-91,26.5,30,52,28,54,-4.98,0.14,-4.84,103,108.1,-5.1,97.5,0.279,0.039,0.509,0.47,14.3,32.2,0.203,0.478,13.1,66,0.242,Capital Centre,443683,
312,WAS,1991-92,26.1,25,57,29,53,-4.46,0.11,-4.35,103.9,108.4,-4.5,97.7,0.268,0.074,0.514,0.471,13.3,28.9,0.208,0.493,14,66.2,0.235,Capital Centre,505988,
313,WAS,1992-93,26.1,22,60,23,59,-7.04,0.55,-6.49,103.6,110.8,-7.2,97.7,0.298,0.082,0.523,0.48,14.2,28.8,0.223,0.51,13.6,67.1,0.219,Capital Centre,558966,
314,WAS,1993-94,25.8,24,58,22,60,-7.38,0.25,-7.13,104.5,112.2,-7.7,95.9,0.317,0.109,0.529,0.484,15.3,31.2,0.237,0.526,14,66.2,0.206,US Airways Arena,619756,
315,WAS,1994-95,24.5,21,61,26,56,-5.6,0.04,-5.56,105.4,111.3,-5.9,94.5,0.292,0.183,0.529,0.492,14.3,29.3,0.211,0.512,14.9,66.7,0.262,US Airways Arena,689463,
316,WAS,1995-96,24.8,39,43,44,38,1.06,-0.07,0.99,108.7,107.6,1.1,93.7,0.314,0.183,0.558,0.521,15,28.2,0.228,0.489,15,67.8,0.274,US Airways Arena,669598,
317,WAS,1996-97,25.9,44,38,46,36,1.62,0.15,1.77,106.6,104.9,1.7,92.4,0.296,0.15,0.54,0.505,14.6,30.2,0.21,0.491,15.3,70.3,0.226,US Airways Arena,700646,
318,WAS,1997-98,26.7,42,40,43,39,0.59,0.53,1.11,105.2,104.5,0.7,91.8,0.317,0.139,0.513,0.476,13,31.2,0.219,0.481,15.1,69.5,0.248,MCI Center,801240,
319,WAS,1998-99,29.3,18,32,21,29,-2.24,0.49,-1.75,101.2,103.7,-2.5,89.8,0.302,0.146,0.507,0.468,14.1,28.2,0.213,0.474,15.1,69.5,0.273,MCI Center,402481,
320,WAS,1999-00,28,29,53,32,50,-3.28,-0.19,-3.47,103.5,107,-3.5,92.7,0.315,0.133,0.521,0.476,14.8,30.6,0.234,0.489,13.9,71.7,0.273,MCI Center,616593,
321,WAS,2000-01,27,19,63,23,59,-6.67,-0.08,-6.75,100.6,107.8,-7.2,92.7,0.348,0.131,0.514,0.46,15.7,29.7,0.264,0.503,14.1,71.8,0.236,MCI Center,638653,15577
322,WAS,2001-02,27.5,37,45,37,45,-1.4,-0.17,-1.58,104.8,106.4,-1.6,88.3,0.28,0.118,0.508,0.464,12.5,30.7,0.214,0.484,13,71.4,0.214,MCI Center,847634,20674
323,WAS,2002-03,28.4,37,45,38,44,-1.01,-0.46,-1.47,103,104.1,-1.1,88.2,0.325,0.127,0.513,0.46,13,27.3,0.253,0.477,13.8,71.6,0.212,MCI Center,827093,20173
324,WAS,2003-04,24.4,25,57,25,57,-5.63,-0.48,-6.12,98.8,104.8,-6,92.2,0.337,0.194,0.5,0.454,16,30.7,0.241,0.486,14.9,69.5,0.214,MCI Center,645363,15741
325,WAS,2004-05,25.3,45,37,40,42,-0.33,-0.38,-0.71,107.2,107.5,-0.3,93.3,0.364,0.22,0.523,0.474,12.9,31.1,0.264,0.498,14.6,70,0.23,MCI Center,705069,17197
326,WAS,2005-06,26.5,42,40,46,36,1.85,-0.29,1.57,109.3,107.3,2,92.3,0.375,0.209,0.538,0.484,12.8,29.5,0.284,0.504,15.1,70.9,0.256,MCI Center,705062,17197
327,WAS,2006-07,26.8,41,41,40,42,-0.51,-0.28,-0.8,110.1,110.6,-0.5,94.1,0.356,0.237,0.542,0.491,12.6,28.1,0.272,0.517,14.4,71,0.249,Verizon Center,753283,18373
328,WAS,2007-08,27.2,43,39,40,42,-0.33,-0.28,-0.61,109.2,109.6,-0.4,89.5,0.297,0.241,0.535,0.489,12.5,28.9,0.233,0.513,13.5,72.8,0.217,Verizon Center,736461,17962
329,WAS,2008-09,26.9,19,63,21,61,-7.46,0.48,-6.98,105.4,113.6,-8.2,91,0.293,0.18,0.524,0.48,13.2,27.7,0.224,0.533,13.3,71.4,0.227,Verizon Center,681119,16613
330,WAS,2009-10,27.6,26,56,28,54,-4.78,0.06,-4.72,104.2,109.4,-5.2,91.6,0.283,0.183,0.524,0.481,13.9,27.6,0.216,0.502,12.8,72.4,0.239,Verizon Center,664398,16205
331,WAS,2010-11,24.9,23,59,22,60,-7.4,0.11,-7.3,102.4,110.2,-7.8,93.8,0.29,0.172,0.513,0.471,13.9,28,0.216,0.512,14.4,70.5,0.249,Verizon Center,688466,16792
332,WAS,2011-12,24.2,20,46,22,44,-4.8,-0.34,-5.14,101,106.2,-5.2,92.5,0.253,0.196,0.508,0.472,14.2,27.3,0.184,0.492,14.2,70.9,0.229,Verizon Center,552038,16728
333,WAS,2012-13,25.4,29,53,33,49,-2.54,-0.25,-2.78,100.2,103,-2.8,92.2,0.261,0.223,0.512,0.475,14.2,24.6,0.191,0.483,13.7,74.6,0.206,Verizon Center,670070,16343
334,WAS,2013-14,26.3,44,38,45,37,1.27,-0.79,0.48,106,104.6,1.4,93.2,0.248,0.246,0.538,0.506,13.6,25.2,0.181,0.504,15,75.7,0.22,Verizon Center,698068,17026
335,WAS,2014-15,28.6,46,36,43,39,0.72,-0.55,0.17,103.7,103,0.7,93.7,0.259,0.203,0.534,0.499,14,24.9,0.192,0.481,12.9,77.3,0.21,Verizon Center,747796,18239
336,WAS,2015-16,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,-0.5,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,17693
337,WAS,2016-17,26,49,33,46,36,1.8,-0.45,1.36,111.2,109.3,1.9,97.4,0.254,0.284,0.564,0.528,12.8,24.1,0.199,0.524,13.8,75.5,0.213,Verizon Center,697107,17003
338,WAS,2017-18,26.9,43,39,43,39,0.59,-0.06,0.53,109.3,108.7,0.6,96.6,0.254,0.31,0.56,0.525,13.3,23.5,0.196,0.522,13.6,77.1,0.212,Capital One Arena,739302,18032
339,WAS,2018-19,26.5,32,50,34,48,-2.9,-0.4,-3.3,111.1,113.9,-2.8,101.4,0.266,0.37,0.567,0.531,12.3,21.3,0.204,0.546,13.5,74.1,0.199,Capital One Arena,716996,17448
340,POR,1979-80,26.3,38,44,39,43,-0.82,-0.05,-0.87,103.4,104.3,-0.9,98.6,0.293,0.018,0.519,0.477,16.1,35.5,0.218,0.482,15.3,67.9,0.245,Memorial Coliseum,,
341,POR,1980-81,25.7,45,37,43,39,0.89,-0.37,0.52,106.5,105.7,0.8,103,0.291,0.02,0.534,0.498,15.2,33.9,0.209,0.49,15.8,65.7,0.246,Memorial Coliseum,519306,
342,POR,1981-82,24.7,42,40,43,39,0.6,-0.21,0.39,108.8,108.2,0.6,100.5,0.332,0.019,0.547,0.507,14.4,32.5,0.239,0.502,15,65.9,0.223,Memorial Coliseum,519306,
343,POR,1982-83,25.5,46,36,47,35,2.13,-0.25,1.88,106,103.9,2.1,101,0.353,0.021,0.535,0.488,15.4,33.3,0.26,0.49,16,67.9,0.218,Memorial Coliseum,483974,
344,POR,1983-84,25.8,48,34,50,32,3.55,-0.42,3.13,111.2,107.7,3.5,101.1,0.367,0.018,0.556,0.507,15.1,36.4,0.277,0.518,17,67.4,0.259,Memorial Coliseum,518306,
345,POR,1984-85,25.2,42,40,49,33,3.4,-0.6,2.8,110.4,107.2,3.2,103.5,0.362,0.027,0.554,0.506,14.8,34,0.271,0.497,15.9,64.4,0.232,Memorial Coliseum,519306,
346,POR,1985-86,26.6,40,42,44,38,1.06,-0.45,0.61,109.2,108.2,1,104.5,0.384,0.038,0.554,0.501,15.2,32.8,0.294,0.507,16.4,66.3,0.275,Memorial Coliseum,519306,12666
347,POR,1986-87,26.9,49,33,49,33,3.13,-0.57,2.57,111.5,108.6,2.9,105,0.404,0.047,0.566,0.51,15.3,34.1,0.313,0.493,14.8,66.6,0.265,Memorial Coliseum,519306,
348,POR,1987-88,27.1,53,29,52,30,4.52,-0.94,3.59,111.8,107.4,4.4,103.6,0.362,0.051,0.55,0.499,13.5,34.3,0.279,0.485,14.5,68.4,0.275,Memorial Coliseum,519306,
349,POR,1988-89,26.9,39,43,45,37,1.46,-0.55,0.92,109.4,108,1.4,103.9,0.31,0.083,0.53,0.488,13.9,36.7,0.23,0.501,15.7,67.4,0.264,Memorial Coliseum,527008,
350,POR,1989-90,26.7,59,23,57,25,6.32,0.16,6.48,110.5,104.4,6.1,102.3,0.362,0.075,0.535,0.486,13.4,36.5,0.269,0.479,15.2,70.8,0.265,Memorial Coliseum,528132,
351,POR,1990-91,27.9,63,19,62,20,8.68,-0.21,8.47,112.8,104.3,8.5,100.5,0.344,0.123,0.554,0.509,13.4,33.8,0.259,0.473,14.4,70.4,0.25,Memorial Coliseum,528244,12884
352,POR,1991-92,28.1,57,25,59,23,7.27,-0.33,6.94,111.4,104.2,7.2,99,0.335,0.128,0.541,0.495,13.6,35.6,0.253,0.471,14.3,69.9,0.251,Memorial Coliseum,528408,12888
353,POR,1992-93,28.2,51,31,49,33,3.11,-0.19,2.92,108.3,105.2,3.1,99.1,0.347,0.115,0.526,0.476,12.6,32.7,0.259,0.488,14.8,71,0.237,Memorial Coliseum,528408,12888
354,POR,1993-94,28.6,47,35,48,34,2.63,-0.04,2.6,108.1,105.5,2.6,98.8,0.323,0.104,0.518,0.472,12.5,34.4,0.24,0.49,14.8,70.8,0.235,Memorial Coliseum,528408,12888
355,POR,1994-95,29.3,44,38,52,30,3.82,-0.02,3.8,109.7,105.7,4,93.8,0.313,0.177,0.521,0.483,13,37.1,0.218,0.491,14.8,73.5,0.277,Memorial Coliseum,529759,12888
356,POR,1995-96,28.1,44,38,48,34,2.35,-0.14,2.21,106,103.5,2.5,92.6,0.347,0.203,0.528,0.494,15.2,33.4,0.23,0.478,13.5,73.4,0.236,Rose Garden Arena,848055,
357,POR,1996-97,26.4,49,33,53,29,4.17,-0.61,3.56,107.9,103.3,4.6,90.9,0.35,0.217,0.544,0.503,15.4,32.5,0.249,0.471,14.3,72.4,0.268,Rose Garden Arena,852798,
358,POR,1997-98,26.1,46,36,45,37,1.4,-0.57,0.83,104,102.4,1.6,90,0.348,0.164,0.524,0.476,15.8,33,0.256,0.46,13.4,71.4,0.249,Rose Garden Arena,846559,
359,POR,1998-99,27.4,35,15,36,14,6.36,-0.69,5.67,104.8,97.7,7.1,89.2,0.341,0.171,0.521,0.473,14.5,31.8,0.253,0.445,14.9,71.8,0.233,Rose Garden Arena,486556,
360,POR,1999-00,29.6,59,23,59,23,6.4,-0.04,6.36,107.9,100.8,7.1,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.24,0.461,13.8,72.4,0.217,Rose Garden Arena,835078,
361,POR,2000-01,30.1,50,32,53,29,4.2,0.33,4.52,106.5,101.8,4.7,89.1,0.296,0.165,0.539,0.497,14.8,30,0.225,0.47,14.3,72.4,0.223,Rose Garden Arena,831376,20277
362,POR,2001-02,29,49,33,50,32,2.99,0.22,3.21,107.4,104,3.4,89.3,0.285,0.198,0.528,0.485,13.5,31.8,0.218,0.489,14.2,73.3,0.202,Rose Garden Arena,797821,19459
363,POR,2002-03,29.2,50,32,49,33,2.61,0.36,2.97,105.5,102.6,2.9,89.4,0.3,0.177,0.531,0.489,14.5,30.2,0.223,0.483,14.9,72.3,0.194,Rose Garden Arena,796258,19421
364,POR,2003-04,27.6,41,41,37,45,-1.27,0.69,-0.58,103.7,105.1,-1.4,86.2,0.267,0.17,0.515,0.478,14.4,31.2,0.195,0.482,13.3,70,0.186,Rose Garden Arena,684038,16684
365,POR,2004-05,27,27,55,29,53,-4,0.55,-3.45,103.2,107.7,-4.5,89.8,0.303,0.181,0.524,0.484,15.2,29.6,0.219,0.479,12.6,67.7,0.204,Rose Garden Arena,680374,16594
366,POR,2005-06,24.6,21,61,16,66,-9.45,0.54,-8.91,101.1,111.9,-10.8,87.6,0.31,0.166,0.511,0.474,14.5,26.6,0.214,0.507,12.6,68.2,0.231,Rose Garden Arena,617019,15049
367,POR,2006-07,24.4,32,50,29,53,-4.29,0.51,-3.78,105.1,109.9,-4.8,88.3,0.314,0.193,0.53,0.483,14.5,28.2,0.241,0.508,13.5,73,0.267,Rose Garden Arena,670778,16360
368,POR,2007-08,24.1,41,41,38,44,-0.98,0.45,-0.52,107.3,108.4,-1.1,87.9,0.281,0.218,0.532,0.489,12.6,26.8,0.216,0.491,12.1,71.8,0.212,Rose Garden Arena,801566,19550
369,POR,2008-09,24,54,28,56,26,5.34,-0.35,5,113.9,107.8,6.1,86.6,0.306,0.239,0.553,0.511,12.5,32.6,0.234,0.499,13.2,75,0.227,Rose Garden Arena,841499,20524
370,POR,2009-10,26.6,50,32,51,31,3.3,-0.13,3.18,110.8,107.1,3.7,87.7,0.315,0.215,0.547,0.499,12.1,28.2,0.249,0.502,13.3,74.8,0.219,Rose Garden Arena,840371,20497
371,POR,2010-11,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,1.7,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,20510
372,POR,2011-12,27.5,28,38,32,34,-0.62,0.41,-0.22,105.7,106.4,-0.7,91.2,0.263,0.255,0.531,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.199,Rose Garden Arena,676384,20496
373,POR,2012-13,24.4,33,49,32,50,-3.17,0.65,-2.53,105.8,109.2,-3.4,91.4,0.25,0.284,0.536,0.498,13.9,25.3,0.194,0.512,12.5,73.3,0.189,Rose Garden Arena,813012,19830
374,POR,2013-14,25.8,54,28,52,30,3.99,0.45,4.44,111.5,107.4,4.1,94.9,0.27,0.29,0.548,0.504,12.4,28,0.22,0.488,11,74.7,0.194,Moda Center,809612,19747
375,POR,2014-15,27,51,31,53,29,4.23,0.18,4.41,108.2,103.7,4.5,94.2,0.225,0.316,0.544,0.508,12.6,24.2,0.18,0.476,11.3,76.2,0.182,Moda Center,798368,19472
376,POR,2015-16,24.3,44,38,43,39,0.83,0.15,0.98,108.8,108,0.8,96,0.268,0.332,0.548,0.511,13.2,25.9,0.202,0.503,12.1,76.2,0.225,Moda Center,794085,19368
377,POR,2016-17,24.8,41,41,40,42,-0.52,0.3,-0.23,110.3,110.8,-0.5,96.7,0.275,0.322,0.559,0.52,12.5,23,0.214,0.508,11.6,76.8,0.241,Moda Center,792029,19318
378,POR,2017-18,25.6,49,33,48,34,2.6,0,2.6,109.1,106.4,2.7,96.5,0.24,0.324,0.549,0.511,12.3,23.3,0.192,0.503,11.7,79.1,0.193,Moda Center,795750,19409
379,POR,2018-19,26.2,53,29,51,31,4.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568,0.528,12.1,26.6,0.21,0.516,11,77.9,0.195,Moda Center,799345,19496
380,SAC,1985-86,26.6,37,45,33,49,-3.07,-0.12,-3.19,106.2,109.2,-3,102,0.324,0.019,0.541,0.492,15.7,32.7,0.252,0.499,14.4,67.5,0.273,ARCO Arena (I),423653,10333
381,SAC,1986-87,26.3,29,53,33,49,-3.22,-0.12,-3.34,108.9,112.1,-3.2,101.3,0.334,0.041,0.535,0.48,14.2,35.2,0.266,0.498,12.4,67.8,0.257,ARCO Arena (I),423653,
382,SAC,1987-88,26.1,24,58,27,55,-5.76,-0.08,-5.84,106.5,112.1,-5.6,100.9,0.317,0.061,0.53,0.481,14.8,33.7,0.245,0.506,12.3,68.1,0.237,ARCO Arena (I),423653,
383,SAC,1988-89,25.2,27,55,27,55,-5.55,0.2,-5.35,104.5,110,-5.5,100.5,0.286,0.112,0.523,0.478,14.2,30.5,0.22,0.496,13.2,67.7,0.235,ARCO Arena (II),677197,
