,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
108,Hubert Davis,SG,25,NYK,74,14,24.0,3.7,7.6,.486,1.7,3.6,.476,2.0,4.0,.495,.598,1.5,1.7,.868,0.5,1.2,1.7,1.4,0.4,0.1,0.9,1.6,10.7
109,Mark Davis,SF,22,MIN,57,0,10.0,1.0,2.6,.369,0.1,0.2,.308,0.9,2.4,.375,.383,1.3,2.0,.638,1.0,1.2,2.2,0.8,0.7,0.4,1.2,1.6,3.3
110,Terry Davis,PF,28,DAL,28,0,17.9,2.0,3.9,.509,0.0,0.0,,2.0,3.9,.509,.509,1.0,1.7,.574,1.5,2.6,4.2,0.8,0.4,0.1,0.9,2.4,4.9
111,Todd Day,SG,26,TOT,79,12,22.9,3.8,10.3,.366,1.3,3.8,.331,2.5,6.5,.386,.427,2.8,3.6,.780,0.9,1.9,2.8,1.4,1.0,0.6,1.4,2.8,11.7
112,Todd Day,SG,26,MIL,8,0,21.4,2.8,8.9,.310,0.6,3.1,.200,2.1,5.8,.370,.345,3.0,3.3,.923,1.0,1.8,2.8,0.6,0.5,0.4,1.4,3.4,9.1
113,Todd Day,SG,26,BOS,71,12,23.0,3.9,10.5,.371,1.3,3.9,.343,2.6,6.6,.388,.435,2.8,3.7,.766,0.9,2.0,2.8,1.4,1.1,0.7,1.4,2.8,12.0
114,Andrew DeClercq,C,22,GSW,22,1,9.2,1.1,2.3,.480,0.0,0.0,.000,1.1,2.2,.490,.480,0.5,0.9,.579,0.8,1.0,1.8,0.4,0.3,0.2,0.2,1.4,2.7
115,Terry Dehere,PG,24,LAC,82,10,24.6,3.8,8.4,.459,1.7,3.9,.440,2.1,4.5,.476,.560,3.0,4.0,.755,0.5,1.2,1.7,4.3,0.7,0.2,2.3,2.9,12.4
116,Vinny Del Negro,SG,29,SAS,82,82,33.7,5.8,11.7,.497,0.7,1.8,.380,5.1,9.9,.518,.527,2.2,2.6,.832,0.4,2.9,3.3,3.8,1.0,0.1,1.2,2.0,14.5
117,Bison Dele,C,26,LAC,65,65,33.2,6.4,11.8,.543,0.0,0.1,.167,6.4,11.7,.546,.544,3.0,4.1,.734,2.3,5.3,7.6,1.9,1.1,0.8,2.9,3.5,15.8
118,Dell Demps,SG,25,SAS,16,0,5.4,1.2,2.1,.576,0.1,0.1,.500,1.1,1.9,.581,.591,0.9,1.1,.824,0.1,0.4,0.6,0.5,0.2,0.1,0.8,0.6,3.3
119,Vlade Divac*,C,27,LAL,79,79,31.3,5.2,10.2,.513,0.0,0.2,.167,5.2,10.0,.521,.515,2.4,3.7,.641,2.5,6.1,8.6,3.3,1.0,1.7,2.5,3.5,12.9
120,Sherman Douglas,PG,29,TOT,79,66,29.6,4.4,8.7,.504,0.5,1.4,.364,3.9,7.3,.530,.533,2.0,2.8,.731,0.7,1.6,2.3,5.5,0.8,0.1,2.5,2.1,11.3
121,Sherman Douglas,PG,29,BOS,10,4,23.4,3.6,8.4,.429,0.1,0.7,.143,3.5,7.7,.455,.435,2.5,4.0,.625,0.6,1.7,2.3,3.9,0.2,0.0,2.9,1.6,9.8
122,Sherman Douglas,PG,29,MIL,69,62,30.4,4.5,8.7,.514,0.6,1.5,.379,3.9,7.2,.542,.547,2.0,2.6,.754,0.7,1.6,2.3,5.8,0.9,0.1,2.4,2.1,11.5
123,Clyde Drexler*,SG,33,HOU,52,51,38.4,6.4,14.7,.433,1.5,4.5,.332,4.9,10.2,.478,.484,5.1,6.5,.784,1.9,5.3,7.2,5.8,2.0,0.5,2.6,2.9,19.3
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Kevin Duckworth,C,31,MIL,8,1,7.3,0.4,1.8,.214,0.0,0.0,,0.4,1.8,.214,.214,0.4,0.8,.500,0.3,0.6,0.9,0.3,0.3,0.0,0.3,2.4,1.1
126,Chris Dudley,C,30,POR,80,61,24.1,2.0,4.5,.453,0.0,0.0,.000,2.0,4.5,.454,.453,1.0,2.0,.510,3.0,6.0,9.0,0.5,0.5,1.3,1.0,3.1,5.1
