,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year,tm_Team,tm_G,tm_MP,tm_FG,tm_FGA,tm_FG%,tm_3P,tm_3PA,tm_3P%,tm_2P,tm_2PA,tm_2P%,tm_FT,tm_FTA,tm_FT%,tm_ORB,tm_DRB,tm_TRB,tm_AST,tm_STL,tm_BLK,tm_TOV,tm_PF,tm_PTS,tm_Age,tm_W,tm_L,tm_MOV,tm_SOS,tm_SRS,tm_ORtg,tm_DRtg,tm_NRtg,tm_Pace,tm_FTr,tm_3PAr,tm_TS%,tm_Year,tm_Team No Star,tm_Abbreviation
225,Randy Smith,SG,31.0,CLE,82.0,0.0,32.6,7.3,16.2,0.452,0.1,0.6,0.189,7.2,15.5,0.463,0.456,2.8,3.5,0.823,1.1,2.0,3.1,4.4,1.5,0.1,2.4,2.3,17.6,15.2,0.497,0.04,0.213,3.5,6.7,5.0,18.5,2.1,0.1,12.1,23.7,2.4,1.8,4.2,0.075,0.3,-0.5,-0.3,1.2,1980.0,Cleveland Cavaliers,82.0,243.0,46.5,92.8,0.501,0.8,2.7,0.291,45.7,90.1,0.507,20.1,26.2,0.765,15.0,32.2,47.2,26.9,8.6,6.0,20.3,24.8,113.8,27.4,37.0,45.0,0.34,0.09,0.43,106.7,106.4,0.3,105.6,0.274,0.023,0.519,1980.0,Cleveland Cavaliers,CLE
226,Willie Smith,PG,26.0,CLE,62.0,0.0,17.0,2.0,5.1,0.384,0.3,1.1,0.239,1.7,3.9,0.426,0.411,0.6,0.8,0.769,0.9,1.0,2.0,4.2,1.2,0.0,1.5,1.8,4.8,12.2,0.442,0.225,0.165,5.4,6.8,6.1,29.3,3.2,0.1,21.9,15.8,0.0,1.0,1.0,0.047,-0.7,0.7,0.0,0.5,1980.0,Cleveland Cavaliers,82.0,243.0,46.5,92.8,0.501,0.8,2.7,0.291,45.7,90.1,0.507,20.1,26.2,0.765,15.0,32.2,47.2,26.9,8.6,6.0,20.3,24.8,113.8,27.4,37.0,45.0,0.34,0.09,0.43,106.7,106.4,0.3,105.6,0.274,0.023,0.519,1980.0,Cleveland Cavaliers,CLE
227,Earl Tatum,SG,26.0,CLE,33.0,0.0,6.8,1.1,2.8,0.383,0.1,0.2,0.333,1.0,2.7,0.386,0.394,0.3,0.6,0.579,0.3,0.5,0.8,0.6,0.5,0.2,0.5,0.9,2.6,9.3,0.415,0.064,0.202,4.9,7.4,6.1,11.2,3.2,1.2,14.2,20.4,-0.3,0.2,0.0,-0.005,-3.6,0.8,-2.8,0.0,1980.0,Cleveland Cavaliers,82.0,243.0,46.5,92.8,0.501,0.8,2.7,0.291,45.7,90.1,0.507,20.1,26.2,0.765,15.0,32.2,47.2,26.9,8.6,6.0,20.3,24.8,113.8,27.4,37.0,45.0,0.34,0.09,0.43,106.7,106.4,0.3,105.6,0.274,0.023,0.519,1980.0,Cleveland Cavaliers,CLE
228,Foots Walker,PG,28.0,CLE,76.0,0.0,31.9,3.4,7.5,0.454,0.0,0.1,0.111,3.4,7.4,0.46,0.455,2.6,3.2,0.802,1.0,2.8,3.8,8.0,2.0,0.2,2.1,2.7,9.4,15.3,0.527,0.016,0.428,3.3,9.5,6.3,29.5,2.9,0.3,18.9,13.2,3.7,2.4,6.1,0.12,0.5,1.4,1.9,2.4,1980.0,Cleveland Cavaliers,82.0,243.0,46.5,92.8,0.501,0.8,2.7,0.291,45.7,90.1,0.507,20.1,26.2,0.765,15.0,32.2,47.2,26.9,8.6,6.0,20.3,24.8,113.8,27.4,37.0,45.0,0.34,0.09,0.43,106.7,106.4,0.3,105.6,0.274,0.023,0.519,1980.0,Cleveland Cavaliers,CLE
229,Bill Willoughby,SF,22.0,CLE,78.0,0.0,18.6,2.8,5.9,0.479,0.0,0.1,0.111,2.8,5.7,0.487,0.48,1.2,1.6,0.756,1.6,2.7,4.2,0.9,0.4,0.8,0.9,2.4,6.9,12.7,0.522,0.02,0.278,8.5,15.8,12.0,6.2,1.0,2.3,11.7,15.4,1.7,1.3,3.0,0.099,-1.0,0.2,-0.8,0.4,1980.0,Cleveland Cavaliers,82.0,243.0,46.5,92.8,0.501,0.8,2.7,0.291,45.7,90.1,0.507,20.1,26.2,0.765,15.0,32.2,47.2,26.9,8.6,6.0,20.3,24.8,113.8,27.4,37.0,45.0,0.34,0.09,0.43,106.7,106.4,0.3,105.6,0.274,0.023,0.519,1980.0,Cleveland Cavaliers,CLE
230,Bill Cartwright,C,22.0,NYK,82.0,0.0,38.4,8.1,14.8,0.547,0.0,0.0,0.0,8.1,14.8,0.547,0.547,5.5,6.9,0.797,2.4,6.5,8.9,2.0,0.6,1.2,2.7,3.4,21.7,17.9,0.608,0.0,0.466,6.6,18.6,12.6,7.0,0.7,1.7,13.2,20.6,7.7,2.1,9.7,0.148,1.7,-1.2,0.6,2.1,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
231,Hollis Copeland,SF,24.0,NYK,75.0,0.0,15.2,2.4,4.9,0.495,0.0,0.0,0.0,2.4,4.9,0.497,0.495,0.8,1.1,0.733,0.9,1.1,2.1,1.1,0.8,0.3,1.1,2.1,5.7,11.0,0.526,0.005,0.234,6.6,8.3,7.4,8.7,2.4,1.2,17.1,16.5,0.5,0.8,1.2,0.052,-1.7,0.0,-1.8,0.1,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
232,Larry Demic,PF,22.0,NYK,82.0,0.0,22.8,2.8,6.4,0.436,0.0,0.0,0.0,2.8,6.4,0.436,0.436,1.3,2.2,0.601,2.4,3.5,5.9,0.8,0.7,0.4,2.0,3.7,7.0,7.4,0.468,0.0,0.347,11.2,16.9,14.1,4.1,1.3,0.9,21.6,16.0,-1.4,1.3,-0.1,-0.002,-4.5,-1.6,-6.2,-2.0,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
233,Mike Glenn,SG,24.0,NYK,75.0,0.0,10.7,2.5,4.9,0.516,0.0,0.1,0.2,2.5,4.7,0.525,0.519,0.8,1.0,0.863,0.3,0.6,0.9,1.1,0.5,0.1,0.5,1.1,5.9,16.6,0.557,0.027,0.201,2.8,6.2,4.5,14.6,2.0,0.5,8.8,20.9,1.8,0.3,2.1,0.126,1.0,-0.5,0.5,0.5,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
234,Geoff Huston,PG,22.0,NYK,71.0,0.0,13.0,1.3,3.4,0.39,0.0,0.2,0.176,1.3,3.2,0.406,0.396,0.4,0.5,0.737,0.2,0.6,0.8,2.2,0.5,0.1,1.0,1.2,3.1,7.0,0.425,0.071,0.158,1.6,5.2,3.4,20.0,1.9,0.3,22.1,13.8,-0.7,0.3,-0.3,-0.017,-3.4,-1.0,-4.4,-0.6,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
235,Toby Knight,SF,24.0,NYK,81.0,0.0,36.4,8.3,15.6,0.529,0.0,0.0,0.0,8.3,15.6,0.53,0.529,2.6,3.2,0.808,2.5,3.6,6.1,1.9,1.4,1.1,2.0,3.7,19.1,16.4,0.561,0.002,0.206,7.4,10.9,9.1,6.9,1.8,1.6,10.6,20.1,5.5,1.9,7.3,0.12,1.1,-0.7,0.4,1.8,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
236,Joe Meriweather,PF,26.0,NYK,65.0,0.0,24.1,3.9,7.3,0.528,0.0,0.0,0.0,3.9,7.3,0.529,0.528,1.2,1.9,0.645,1.9,3.5,5.4,1.0,0.6,1.8,1.7,3.7,9.0,12.2,0.549,0.002,0.254,8.4,16.0,12.2,5.3,1.1,4.2,17.4,15.8,0.8,1.4,2.2,0.068,-2.3,0.2,-2.0,0.0,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
237,Earl Monroe*,SG,35.0,NYK,51.0,0.0,12.4,3.2,6.9,0.457,0.0,0.0,0.0,3.2,6.9,0.457,0.457,1.1,1.3,0.875,0.3,0.4,0.7,1.3,0.4,0.1,0.5,0.9,7.4,15.3,0.497,0.0,0.182,2.7,3.5,3.1,15.0,1.5,0.3,6.9,24.8,1.0,0.1,1.1,0.081,0.2,-2.0,-1.8,0.0,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
238,Micheal Ray Richardson,SG,24.0,NYK,82.0,0.0,37.3,6.1,13.0,0.472,0.3,1.3,0.245,5.8,11.6,0.498,0.485,2.7,4.1,0.66,1.8,4.7,6.6,10.1,3.2,0.4,4.4,3.2,15.3,17.8,0.517,0.103,0.318,5.3,13.9,9.6,34.1,3.9,0.6,22.9,19.7,2.4,3.7,6.0,0.094,1.7,1.3,3.1,3.9,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
239,Marvin Webster,C,27.0,NYK,20.0,0.0,14.9,1.9,4.0,0.481,0.0,0.0,0.0,1.9,4.0,0.481,0.481,0.6,0.8,0.75,1.4,2.6,4.0,0.5,0.2,0.6,1.0,2.0,4.4,9.2,0.511,0.0,0.203,10.1,19.2,14.6,3.6,0.5,2.0,18.9,13.7,0.0,0.2,0.2,0.039,-2.8,-1.3,-4.1,-0.2,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
240,Ray Williams,PG,25.0,NYK,82.0,0.0,31.5,8.4,16.9,0.496,0.1,0.5,0.189,8.3,16.4,0.505,0.499,4.1,5.2,0.787,1.8,3.2,5.0,6.2,2.0,0.3,3.1,3.6,20.9,21.6,0.546,0.027,0.306,6.2,11.2,8.7,28.5,2.9,0.5,14.0,27.2,6.0,2.2,8.2,0.152,3.7,0.3,3.9,3.9,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
241,Sly Williams,SF,22.0,NYK,57.0,0.0,9.8,1.8,4.7,0.39,0.0,0.1,0.0,1.8,4.6,0.395,0.39,1.0,1.6,0.644,1.1,1.0,2.1,0.6,0.3,0.1,0.9,1.3,4.7,10.7,0.434,0.015,0.337,12.6,11.1,11.9,8.4,1.5,0.8,13.8,24.6,-0.4,0.3,-0.1,-0.006,-3.1,-2.8,-5.9,-0.5,1980.0,New York Knicks,82.0,241.2,45.2,91.4,0.495,0.7,2.4,0.278,44.5,89.0,0.501,24.0,31.2,0.77,15.8,29.7,45.4,26.1,9.9,4.8,20.7,24.9,115.1,24.1,39.0,43.0,-1.15,0.19,-0.96,106.5,107.5,-1.0,106.5,0.296,0.025,0.539,1980.0,New York Knicks,NYK
242,Charlie Criss,PG,31.0,ATL,81.0,0.0,22.1,3.1,7.1,0.431,0.0,0.2,0.059,3.1,6.9,0.442,0.432,2.1,2.6,0.811,0.3,1.1,1.4,3.0,0.9,0.0,1.6,1.6,8.3,11.5,0.5,0.029,0.367,1.6,5.4,3.5,20.0,2.0,0.1,16.2,18.2,1.0,1.8,2.8,0.075,-1.4,0.0,-1.4,0.3,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
243,John Drew,SF,25.0,ATL,80.0,0.0,28.8,6.7,14.8,0.453,0.0,0.1,0.0,6.7,14.7,0.455,0.453,6.1,8.1,0.757,2.5,3.4,5.9,1.3,1.1,0.3,3.0,3.9,19.5,17.8,0.532,0.006,0.547,9.4,12.5,11.0,7.4,1.9,0.6,14.1,30.2,3.3,3.1,6.4,0.134,0.6,-0.9,-0.3,1.0,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
244,Jack Givens,SF,23.0,ATL,82.0,0.0,15.3,2.2,5.8,0.385,0.0,0.0,0.0,2.2,5.7,0.386,0.385,1.3,1.6,0.828,1.4,1.6,3.0,0.7,0.6,0.2,0.7,1.6,5.7,11.5,0.444,0.004,0.271,9.7,11.0,10.4,6.9,2.0,0.9,10.0,19.2,0.6,1.6,2.2,0.084,-1.4,-0.2,-1.6,0.1,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
245,Steve Hawes,PF,29.0,ATL,82.0,0.0,22.6,3.7,7.4,0.502,0.0,0.1,0.375,3.7,7.3,0.504,0.505,1.8,2.2,0.824,1.8,4.2,6.0,1.8,0.9,0.4,1.5,2.5,9.3,16.2,0.555,0.013,0.301,8.5,20.3,14.4,11.8,1.9,0.9,15.0,17.8,2.9,3.1,6.0,0.155,0.9,1.2,2.1,1.9,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
246,Armond Hill,PG,26.0,ATL,79.0,0.0,26.5,2.2,5.5,0.411,0.0,0.1,0.25,2.2,5.4,0.412,0.412,1.6,1.8,0.849,0.4,1.4,1.7,5.4,1.4,0.1,2.2,3.3,6.1,9.2,0.484,0.009,0.339,1.6,5.5,3.5,27.4,2.5,0.2,25.7,13.0,0.1,2.4,2.5,0.057,-2.7,0.7,-2.0,0.0,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
247,Eddie Johnson,SG,24.0,ATL,79.0,0.0,33.2,7.5,15.3,0.487,0.1,0.2,0.385,7.4,15.2,0.488,0.489,3.5,4.3,0.828,1.2,1.3,2.5,4.7,1.5,0.3,2.4,2.7,18.5,18.0,0.538,0.011,0.279,3.9,4.3,4.1,23.5,2.2,0.5,12.2,24.1,5.4,2.7,8.2,0.15,2.5,0.3,2.8,3.2,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
248,Tom McMillen,C,27.0,ATL,53.0,0.0,20.2,3.6,7.2,0.5,0.0,0.0,0.0,3.6,7.2,0.501,0.5,1.5,2.0,0.757,1.3,2.8,4.2,1.2,0.7,0.3,1.2,2.4,8.7,14.2,0.54,0.003,0.28,7.0,15.1,11.0,9.0,1.6,0.8,13.0,18.8,1.4,1.5,2.9,0.128,-0.1,0.4,0.2,0.6,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
249,Sam Pellom,PF,28.0,ATL,44.0,0.0,8.5,1.0,2.5,0.407,0.0,0.0,0.0,1.0,2.5,0.407,0.407,0.5,0.7,0.7,0.6,1.5,2.1,0.4,0.3,0.3,0.4,1.6,2.5,9.4,0.45,0.0,0.278,8.0,18.5,13.2,6.8,1.6,1.9,12.9,15.2,0.0,0.6,0.7,0.084,-3.5,1.0,-2.6,0.0,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
250,Tree Rollins,C,24.0,ATL,82.0,0.0,25.9,3.5,6.3,0.558,0.0,0.0,0.0,3.5,6.3,0.558,0.558,1.9,2.7,0.714,3.5,6.0,9.4,0.9,0.7,3.0,1.2,3.9,8.9,18.9,0.598,0.0,0.428,14.2,25.0,19.6,5.2,1.2,6.8,13.9,13.7,4.5,4.7,9.2,0.208,1.2,2.8,4.0,3.2,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
251,Dan Roundfield,PF,26.0,ATL,81.0,0.0,32.0,6.2,12.4,0.499,0.0,0.0,0.0,6.2,12.4,0.5,0.499,4.1,5.7,0.71,3.6,6.7,10.3,2.3,1.2,1.7,2.9,3.9,16.5,19.7,0.551,0.004,0.462,12.1,22.7,17.3,11.3,1.9,3.2,16.1,22.8,4.0,5.1,9.1,0.169,1.6,1.4,2.9,3.2,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
252,Rick Wilson,SG,23.0,ATL,5.0,0.0,11.8,0.4,2.8,0.143,0.0,0.0,0.0,0.4,2.8,0.143,0.143,0.8,1.2,0.667,0.4,0.2,0.6,2.2,0.8,0.2,1.6,0.6,1.6,2.0,0.24,0.0,0.429,3.6,1.8,2.7,23.6,3.3,1.0,32.5,17.1,-0.3,0.1,-0.2,-0.146,-4.1,0.0,-4.1,0.0,1980.0,Atlanta Hawks*,82.0,241.2,38.3,83.8,0.458,0.6,2.2,0.251,37.8,81.6,0.463,24.4,31.9,0.765,15.4,28.5,43.9,21.4,8.3,6.8,20.2,26.5,101.6,26.1,50.0,32.0,2.91,-0.09,2.83,105.2,102.3,2.9,98.9,0.376,0.011,0.523,1980.0,Atlanta Hawks,ATL
253,Harry Davis,SF,24.0,SAS,4.0,0.0,7.5,1.5,3.0,0.5,0.0,0.0,0.0,1.5,3.0,0.5,0.5,0.3,0.5,0.5,0.5,1.0,1.5,0.0,0.3,0.0,0.8,2.0,3.3,5.8,0.505,0.0,0.167,7.3,14.0,10.7,0.0,1.5,0.0,18.9,20.0,0.0,0.0,0.0,-0.03,-4.6,-0.4,-5.1,-0.1,1980.0,San Antonio Spurs*,82.0,240.9,48.8,97.5,0.5,1.1,3.5,0.306,47.7,94.0,0.507,21.1,27.8,0.758,15.2,30.1,45.4,30.9,10.1,5.6,18.5,26.7,119.7,26.9,41.0,41.0,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.327,0.027,0.553,1980.0,San Antonio Spurs,SAS
254,Mike Evans,SG,24.0,SAS,79.0,0.0,15.8,2.6,5.9,0.448,0.2,0.5,0.286,2.5,5.3,0.464,0.461,0.7,1.1,0.682,0.4,1.0,1.4,2.9,0.8,0.1,1.6,2.5,6.2,9.8,0.485,0.091,0.183,2.5,6.6,4.6,22.8,2.1,0.4,20.3,19.1,-0.4,0.5,0.1,0.004,-2.9,-1.1,-4.0,-0.6,1980.0,San Antonio Spurs*,82.0,240.9,48.8,97.5,0.5,1.1,3.5,0.306,47.7,94.0,0.507,21.1,27.8,0.758,15.2,30.1,45.4,30.9,10.1,5.6,18.5,26.7,119.7,26.9,41.0,41.0,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.327,0.027,0.553,1980.0,San Antonio Spurs,SAS
255,Mike Gale,PG,29.0,SAS,67.0,0.0,22.0,2.6,5.6,0.454,0.0,0.2,0.154,2.5,5.4,0.464,0.456,1.4,1.8,0.808,0.5,1.8,2.3,4.7,1.8,0.2,1.7,2.0,6.6,13.3,0.513,0.034,0.318,2.5,8.4,5.5,24.6,3.7,0.5,21.1,14.0,1.0,1.2,2.2,0.073,-0.9,1.4,0.6,1.0,1980.0,San Antonio Spurs*,82.0,240.9,48.8,97.5,0.5,1.1,3.5,0.306,47.7,94.0,0.507,21.1,27.8,0.758,15.2,30.1,45.4,30.9,10.1,5.6,18.5,26.7,119.7,26.9,41.0,41.0,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.327,0.027,0.553,1980.0,San Antonio Spurs,SAS
256,George Gervin*,SG,27.0,SAS,78.0,0.0,37.6,13.1,24.9,0.528,0.4,1.3,0.314,12.7,23.6,0.54,0.536,6.5,7.6,0.852,2.0,3.2,5.2,2.6,1.4,1.0,3.3,2.7,33.1,24.0,0.587,0.053,0.306,5.7,8.9,7.3,11.0,1.6,1.4,10.3,31.7,9.3,1.3,10.6,0.173,5.5,-1.6,3.9,4.4,1980.0,San Antonio Spurs*,82.0,240.9,48.8,97.5,0.5,1.1,3.5,0.306,47.7,94.0,0.507,21.1,27.8,0.758,15.2,30.1,45.4,30.9,10.1,5.6,18.5,26.7,119.7,26.9,41.0,41.0,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.327,0.027,0.553,1980.0,San Antonio Spurs,SAS
257,Paul Griffin,C,26.0,SAS,82.0,0.0,22.1,2.1,3.8,0.553,0.0,0.0,0.0,2.1,3.8,0.553,0.553,2.1,2.9,0.725,1.9,3.5,5.3,3.0,1.0,0.6,1.6,3.7,6.3,13.2,0.621,0.0,0.767,9.3,16.5,12.9,15.7,2.0,1.5,23.8,11.5,2.9,1.5,4.4,0.116,-0.1,1.4,1.3,1.5,1980.0,San Antonio Spurs*,82.0,240.9,48.8,97.5,0.5,1.1,3.5,0.306,47.7,94.0,0.507,21.1,27.8,0.758,15.2,30.1,45.4,30.9,10.1,5.6,18.5,26.7,119.7,26.9,41.0,41.0,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.327,0.027,0.553,1980.0,San Antonio Spurs,SAS
258,Larry Kenon,PF,27.0,SAS,78.0,0.0,35.9,8.3,17.1,0.485,0.0,0.1,0.111,8.3,17.0,0.488,0.486,3.5,4.4,0.783,3.3,6.6,9.9,3.0,1.4,0.2,3.0,2.5,20.1,17.2,0.527,0.007,0.259,10.1,19.4,14.8,11.1,1.7,0.3,13.5,23.2,3.4,2.0,5.4,0.093,1.1,-1.6,-0.4,1.1,1980.0,San Antonio Spurs*,82.0,240.9,48.8,97.5,0.5,1.1,3.5,0.306,47.7,94.0,0.507,21.1,27.8,0.758,15.2,30.1,45.4,30.9,10.1,5.6,18.5,26.7,119.7,26.9,41.0,41.0,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.327,0.027,0.553,1980.0,San Antonio Spurs,SAS
259,Irv Kiffin,SF,28.0,SAS,26.0,0.0,8.2,1.2,3.7,0.333,0.0,0.0,0.0,1.2,3.7,0.333,0.333,0.7,1.0,0.72,0.5,1.1,1.5,0.7,0.4,0.1,1.2,1.7,3.2,3.7,0.383,0.0,0.26,6.2,13.9,10.1,10.9,2.1,0.5,21.9,24.5,-0.7,0.1,-0.6,-0.128,-7.1,-1.5,-8.6,-0.5,1980.0,San Antonio Spurs*,82.0,240.9,48.8,97.5,0.5,1.1,3.5,0.306,47.7,94.0,0.507,21.1,27.8,0.758,15.2,30.1,45.4,30.9,10.1,5.6,18.5,26.7,119.7,26.9,41.0,41.0,-0.38,0.13,-0.24,108.6,109.0,-0.4,109.5,0.327,0.027,0.553,1980.0,San Antonio Spurs,SAS
