   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
264,Allen Iverson*      ,PG   ,29.0,PHI,75.0,75.0,42.3,10.3,24.2,0.424,1.4,4.5,0.308,8.9,19.7,0.451,0.453,8.7,10.5,0.835,0.7,3.3 ,4.0 ,7.9 ,2.4,0.1,4.6,1.9,30.7
265,Royal Ivey          ,PG   ,23.0,ATL,62.0,5.0 ,13.0,1.4 ,3.2 ,0.429,0.0,0.1,0.333,1.3,3.0 ,0.434,0.437,0.8,1.1 ,0.701,0.3,1.0 ,1.4 ,1.7 ,0.6,0.1,0.9,2.3,3.5
266,Bobby Jackson       ,SG   ,31.0,SAC,25.0,0.0 ,21.4,4.4 ,10.2,0.427,1.3,3.8,0.344,3.0,6.4 ,0.478,0.492,2.0,2.3 ,0.862,0.9,2.5 ,3.4 ,2.4 ,0.6,0.1,1.1,2.3,12.0
267,Jermaine Jackson    ,SG   ,28.0,NYK,21.0,0.0 ,11.0,0.8 ,1.6 ,0.515,0.0,0.1,0.0  ,0.8,1.5 ,0.548,0.515,0.4,0.6 ,0.615,0.1,1.0 ,1.1 ,1.1 ,0.3,0.0,0.5,1.2,2.0
268,Jim Jackson         ,SF   ,34.0,TOT,64.0,27.0,31.0,3.9 ,9.1 ,0.426,1.9,4.6,0.414,2.0,4.5 ,0.439,0.531,0.8,0.9 ,0.931,0.5,3.7 ,4.2 ,2.9 ,0.5,0.1,1.8,2.4,10.5
271,Luke Jackson        ,SF   ,23.0,CLE,10.0,0.0 ,4.3 ,1.0 ,2.7 ,0.37 ,0.4,0.6,0.667,0.6,2.1 ,0.286,0.444,0.5,0.6 ,0.833,0.2,0.4 ,0.6 ,0.3 ,0.0,0.0,0.2,0.4,2.9
272,Marc Jackson        ,C    ,30.0,PHI,81.0,23.0,24.4,4.2 ,9.0 ,0.465,0.0,0.0,0.0  ,4.2,9.0 ,0.466,0.465,3.6,4.3 ,0.828,2.3,2.7 ,5.0 ,1.0 ,0.4,0.2,1.6,2.1,12.0
273,Stephen Jackson     ,SF   ,26.0,IND,51.0,49.0,35.4,6.5 ,16.1,0.403,2.0,5.6,0.36 ,4.5,10.5,0.426,0.466,3.7,4.5 ,0.83 ,0.9,4.0 ,4.9 ,2.3 ,1.3,0.3,2.4,3.0,18.7
274,Casey Jacobsen      ,SG-SF,23.0,TOT,84.0,1.0 ,21.4,2.0 ,4.9 ,0.404,0.8,2.1,0.373,1.2,2.8 ,0.429,0.485,1.8,2.3 ,0.786,0.4,1.6 ,2.0 ,1.3 ,0.4,0.1,0.8,1.2,6.5
277,Jerome James        ,C    ,29.0,SEA,80.0,80.0,16.6,2.2 ,4.3 ,0.509,0.0,0.0,0.0  ,2.2,4.3 ,0.512,0.509,0.6,0.8 ,0.723,1.0,2.0 ,3.0 ,0.2 ,0.3,1.4,1.1,3.5,4.9
278,LeBron James        ,SF   ,20.0,CLE,80.0,80.0,42.4,9.9 ,21.1,0.472,1.4,3.9,0.351,8.6,17.2,0.499,0.504,6.0,8.0 ,0.75 ,1.4,6.0 ,7.4 ,7.2 ,2.2,0.7,3.3,1.8,27.2
279,Mike James          ,PG   ,29.0,TOT,74.0,5.0 ,25.1,4.5 ,10.1,0.441,1.4,3.5,0.386,3.1,6.6 ,0.47 ,0.507,1.5,2.0 ,0.752,0.5,2.3 ,2.8 ,3.6 ,0.9,0.1,1.4,2.4,11.8
282,Antawn Jamison      ,PF   ,28.0,WAS,68.0,68.0,38.3,7.6 ,17.5,0.437,1.0,3.1,0.341,6.6,14.4,0.457,0.466,3.3,4.4 ,0.76 ,2.4,5.3 ,7.6 ,2.3 ,0.8,0.2,1.7,2.2,19.6
283,Marko Jarić         ,PG   ,26.0,LAC,50.0,41.0,33.1,3.8 ,9.1 ,0.414,1.1,3.0,0.371,2.7,6.1 ,0.435,0.475,1.2,1.6 ,0.72 ,0.4,2.8 ,3.2 ,6.1 ,1.7,0.3,2.0,2.1,9.9
284,Al Jefferson        ,PF   ,20.0,BOS,71.0,1.0 ,14.8,2.7 ,5.2 ,0.528,0.0,0.0,0.0  ,2.7,5.2 ,0.533,0.528,1.2,1.9 ,0.63 ,1.7,2.7 ,4.4 ,0.3 ,0.3,0.8,0.9,2.7,6.7
285,Richard Jefferson   ,SF   ,24.0,NJN,33.0,33.0,41.1,7.2 ,17.1,0.422,0.9,2.7,0.337,6.3,14.4,0.438,0.449,6.9,8.2 ,0.844,1.5,5.8 ,7.3 ,4.0 ,1.0,0.5,4.0,3.3,22.2
287,Jared Jeffries      ,SF   ,23.0,WAS,77.0,71.0,26.1,2.6 ,5.6 ,0.468,0.2,0.7,0.314,2.4,5.0 ,0.488,0.486,1.3,2.2 ,0.584,2.0,2.9 ,4.9 ,2.0 ,0.9,0.5,1.5,2.7,6.8
