   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT  ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
138,Gerald Henderson    ,PG   ,31.0,TOT,74.0,59.0,27.6,4.0 ,9.1 ,0.442,0.3,1.0,0.247,3.8 ,8.1 ,0.467,0.456,2.6 ,3.1 ,0.826,0.7,1.7,2.4 ,6.4 ,1.4,0.1,2.3,2.8,10.9
143,Conner Henry        ,SG   ,23.0,TOT,54.0,0.0 ,6.0 ,0.9 ,2.5 ,0.338,0.2,0.8,0.31 ,0.6 ,1.7 ,0.351,0.386,0.3 ,0.5 ,0.63 ,0.1,0.5,0.6 ,0.6 ,0.2,0.0,0.5,0.6,2.3
146,Rod Higgins         ,SF   ,27.0,GSW,73.0,28.0,20.5,2.9 ,5.6 ,0.519,0.0,0.2,0.176,2.9 ,5.4 ,0.534,0.523,2.7 ,3.3 ,0.833,1.0,2.3,3.2 ,1.3 ,0.5,0.3,1.0,2.0,8.6
147,Roy Hinson          ,SF   ,25.0,PHI,76.0,58.0,32.8,5.2 ,10.8,0.478,0.0,0.0,0.0  ,5.2 ,10.8,0.478,0.478,3.6 ,4.7 ,0.758,2.0,4.4,6.4 ,0.8 ,0.6,2.1,2.0,3.7,13.9
148,Craig Hodges        ,PG   ,26.0,MIL,78.0,43.0,27.5,4.0 ,8.7 ,0.462,1.1,2.9,0.373,2.9 ,5.8 ,0.507,0.524,1.7 ,1.9 ,0.891,0.6,1.2,1.8 ,3.1 ,1.0,0.1,1.6,2.4,10.8
149,Michael Holton      ,PG   ,25.0,POR,58.0,1.0 ,8.3 ,1.2 ,2.9 ,0.409,0.1,0.4,0.304,1.1 ,2.6 ,0.426,0.43 ,0.8 ,0.9 ,0.8  ,0.2,0.5,0.7 ,1.3 ,0.3,0.0,0.7,0.9,3.3
151,Jeff Hornacek       ,SG   ,23.0,PHO,80.0,3.0 ,19.5,2.0 ,4.4 ,0.454,0.2,0.5,0.279,1.8 ,3.8 ,0.479,0.471,1.2 ,1.5 ,0.777,0.5,1.8,2.3 ,4.5 ,0.9,0.1,1.9,1.6,5.3
152,Phil Hubbard        ,SF   ,30.0,CLE,68.0,68.0,30.6,4.7 ,8.9 ,0.531,0.0,0.1,0.0  ,4.7 ,8.8 ,0.534,0.531,2.4 ,4.0 ,0.596,2.6,3.1,5.7 ,2.0 ,1.0,0.1,2.3,3.3,11.8
153,Jay Humphries       ,PG   ,24.0,PHO,82.0,82.0,31.5,4.4 ,9.2 ,0.477,0.1,0.3,0.185,4.3 ,8.9 ,0.488,0.48 ,2.4 ,3.2 ,0.769,0.8,2.4,3.2 ,7.7 ,1.4,0.1,2.4,2.9,11.3
154,Geoff Huston        ,PG   ,29.0,LAC,19.0,8.0 ,22.5,2.9 ,6.4 ,0.455,0.1,0.1,0.5  ,2.8 ,6.3 ,0.454,0.459,0.9 ,1.8 ,0.529,0.3,0.6,0.9 ,5.3 ,0.7,0.0,2.4,1.5,6.8
155,Marc Iavaroni       ,PF   ,30.0,UTA,78.0,0.0 ,10.8,1.3 ,2.8 ,0.465,0.0,0.1,0.0  ,1.3 ,2.7 ,0.474,0.465,1.0 ,1.5 ,0.672,0.8,1.4,2.2 ,0.5 ,0.2,0.1,0.7,2.0,3.6
157,Buck Johnson        ,SF   ,23.0,HOU,60.0,3.0 ,8.7 ,1.6 ,3.4 ,0.468,0.0,0.0,0.0  ,1.6 ,3.3 ,0.47 ,0.468,0.7 ,1.0 ,0.69 ,0.6,0.8,1.5 ,0.7 ,0.3,0.3,0.6,1.4,3.8
158,Clemon Johnson      ,C    ,30.0,SEA,78.0,7.0 ,13.5,1.1 ,2.3 ,0.494,0.0,0.0,0.0  ,1.1 ,2.3 ,0.5  ,0.494,0.9 ,1.4 ,0.636,1.4,2.2,3.6 ,0.3 ,0.3,0.5,0.5,1.8,3.2
