   ,Player                ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
484,Johnny Taylor         ,SF   ,23.0,ORL,12.0,0.0 ,9.0 ,1.1 ,3.1 ,0.351,0.1,0.2,0.5  ,1.0 ,2.9 ,0.343,0.365,0.9,1.3 ,0.688,0.3,0.8,1.1 ,0.1 ,0.3,0.2,0.7,1.8,3.2
485,Maurice Taylor        ,PF   ,21.0,LAC,71.0,3.0 ,21.3,4.5 ,9.5 ,0.476,0.0,0.0,0.0  ,4.5 ,9.5 ,0.476,0.476,2.4,3.4 ,0.709,1.7,2.5,4.2 ,0.7 ,0.5,0.6,1.5,3.1,11.5
486,Carl Thomas           ,SG   ,28.0,TOT,43.0,0.0 ,9.9 ,1.3 ,3.3 ,0.4  ,0.5,1.4,0.339,0.8 ,1.9 ,0.444,0.471,0.4,0.6 ,0.64 ,0.2,0.9,1.1 ,0.4 ,0.5,0.2,0.4,0.9,3.4
494,Tim Thomas            ,SF   ,20.0,PHI,77.0,48.0,23.1,4.0 ,8.9 ,0.447,0.8,2.2,0.363,3.2 ,6.7 ,0.476,0.493,2.2,3.0 ,0.74 ,1.4,2.4,3.7 ,1.2 ,0.7,0.2,1.5,2.4,11.0
495,Brooks Thompson       ,PG   ,27.0,TOT,30.0,0.0 ,5.6 ,0.8 ,1.9 ,0.411,0.3,1.0,0.3  ,0.5 ,0.9 ,0.538,0.491,0.1,0.3 ,0.5  ,0.0,0.5,0.5 ,0.9 ,0.3,0.0,0.5,0.7,2.0
498,Otis Thorpe           ,PF   ,35.0,TOT,74.0,66.0,29.7,4.0 ,8.4 ,0.471,0.0,0.1,0.0  ,4.0 ,8.4 ,0.475,0.471,2.2,3.2 ,0.683,2.0,5.2,7.3 ,3.0 ,0.6,0.4,2.1,3.2,10.2
501,Gary Trent            ,PF   ,23.0,TOT,54.0,20.0,25.2,4.5 ,9.4 ,0.477,0.1,0.2,0.333,4.4 ,9.1 ,0.481,0.481,2.7,3.9 ,0.679,2.3,4.0,6.3 ,1.3 ,0.6,0.5,1.7,3.0,11.7
504,Nick Van Exel         ,PG   ,26.0,LAL,64.0,46.0,32.1,4.9 ,11.6,0.419,1.9,4.9,0.389,2.9 ,6.7 ,0.44 ,0.501,2.1,2.7 ,0.791,0.5,2.5,3.0 ,6.9 ,1.0,0.1,1.6,1.9,13.8
505,Keith Van Horn        ,PF   ,22.0,NJN,62.0,62.0,37.5,7.2 ,16.9,0.426,1.1,3.6,0.308,6.1 ,13.3,0.458,0.459,4.2,4.9 ,0.846,2.3,4.3,6.6 ,1.7 ,1.0,0.4,2.6,3.5,19.7
506,David Vaughn          ,PF   ,24.0,TOT,40.0,2.0 ,12.2,1.7 ,3.7 ,0.446,0.0,0.0,0.0  ,1.7 ,3.7 ,0.449,0.446,0.8,1.2 ,0.638,1.3,2.5,3.8 ,0.5 ,0.4,0.3,1.0,2.1,4.1
