   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
168,Greg Grant           ,PG   ,25.0,TOT,68.0,0.0 ,13.1,1.5 ,3.3 ,0.44 ,0.1,0.3,0.389,1.4 ,3.0 ,0.444,0.456,0.3,0.4 ,0.833,0.2,0.8 ,1.0 ,3.2 ,0.7,0.0,0.7,1.1,3.3
171,Harvey Grant         ,SF   ,26.0,WSB,64.0,60.0,37.3,7.6 ,16.0,0.478,0.0,0.1,0.125,7.6 ,15.8,0.481,0.479,2.8,3.4 ,0.8  ,2.5,4.3 ,6.8 ,2.7 ,1.2,0.4,1.7,2.8,18.0
172,Horace Grant         ,PF   ,26.0,CHI,81.0,81.0,35.3,5.6 ,9.8 ,0.578,0.0,0.0,0.0  ,5.6 ,9.7 ,0.58 ,0.578,2.9,3.9 ,0.741,4.2,5.7 ,10.0,2.7 ,1.2,1.6,1.2,2.4,14.2
173,Jeff Grayer          ,SG   ,26.0,MIL,82.0,11.0,20.2,3.8 ,8.4 ,0.448,0.2,0.8,0.288,3.5 ,7.6 ,0.465,0.462,1.2,1.9 ,0.667,1.6,1.6 ,3.1 ,1.8 ,0.8,0.2,1.3,1.7,9.0
175,A.C. Green           ,PF   ,28.0,LAL,82.0,53.0,35.4,4.7 ,9.8 ,0.476,0.1,0.7,0.214,4.5 ,9.1 ,0.495,0.483,4.1,5.6 ,0.744,3.7,5.6 ,9.3 ,1.4 ,1.1,0.4,1.4,1.7,13.6
176,Rickey Green         ,PG   ,37.0,BOS,26.0,0.0 ,14.1,1.8 ,4.0 ,0.447,0.0,0.2,0.25 ,1.7 ,3.8 ,0.455,0.451,0.5,0.7 ,0.722,0.1,0.8 ,0.9 ,2.6 ,0.7,0.0,0.7,1.1,4.1
177,Sean Green           ,SG   ,21.0,IND,35.0,0.0 ,7.3 ,1.8 ,4.5 ,0.392,0.1,0.3,0.2  ,1.7 ,4.2 ,0.405,0.399,0.4,0.8 ,0.536,0.6,0.6 ,1.2 ,0.6 ,0.4,0.2,0.8,0.9,4.0
180,Tom Hammonds         ,PF   ,24.0,WSB,37.0,19.0,26.6,5.3 ,10.8,0.488,0.0,0.0,0.0  ,5.3 ,10.8,0.489,0.488,1.4,2.2 ,0.61 ,1.3,3.7 ,5.0 ,1.0 ,0.6,0.4,1.6,3.2,11.9
181,Bob Hansen           ,SG   ,31.0,TOT,68.0,2.0 ,11.9,1.2 ,2.6 ,0.444,0.1,0.4,0.259,1.1 ,2.2 ,0.477,0.463,0.1,0.3 ,0.364,0.3,0.9 ,1.1 ,1.0 ,0.4,0.0,0.4,2.0,2.5
184,Tim Hardaway         ,PG   ,25.0,GSW,81.0,81.0,41.1,9.1 ,19.7,0.461,1.6,4.6,0.338,7.5 ,15.0,0.499,0.501,3.7,4.8 ,0.766,1.0,2.8 ,3.8 ,10.0,2.0,0.2,3.3,2.6,23.4
