   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA,FT%  ,ORB,DRB ,TRB ,AST,STL,BLK,TOV,PF ,PTS
444,Tayshaun Prince      ,SF   ,23.0,DET,82.0,80.0,32.9,4.1,8.8 ,0.467,0.7,1.9,0.363,3.4,6.9 ,0.496,0.507,1.3,1.7,0.766,1.1,3.6 ,4.8 ,2.3,0.8,0.8,1.5,1.8,10.3
448,Vladimir Radmanović  ,PF   ,23.0,SEA,77.0,38.0,30.1,4.5,10.5,0.425,1.8,4.9,0.371,2.7,5.6 ,0.471,0.511,1.2,1.6,0.748,1.4,3.9 ,5.3 ,1.8,1.0,0.5,1.4,2.4,12.0
449,Zach Randolph        ,PF   ,22.0,POR,81.0,80.0,37.9,8.2,16.9,0.485,0.0,0.1,0.2  ,8.2,16.8,0.486,0.485,3.7,4.9,0.761,3.0,7.5 ,10.5,2.0,0.8,0.5,3.0,2.8,20.1
456,Michael Redd         ,SG   ,24.0,MIL,82.0,82.0,36.8,7.7,17.5,0.44 ,1.5,4.4,0.35 ,6.2,13.1,0.47 ,0.484,4.7,5.4,0.868,1.4,3.5 ,5.0 ,2.3,1.0,0.1,1.4,1.9,21.7
457,Glen Rice            ,SF   ,36.0,LAC,18.0,0.0 ,14.6,1.2,4.2 ,0.289,0.3,1.6,0.179,0.9,2.7 ,0.354,0.322,0.9,0.9,1.0  ,0.5,1.8 ,2.3 ,1.3,0.3,0.0,0.7,1.2,3.7
459,Jason Richardson     ,SG   ,23.0,GSW,78.0,78.0,37.6,7.2,16.5,0.438,1.0,3.5,0.282,6.2,13.0,0.481,0.468,3.3,4.8,0.684,1.6,5.1 ,6.7 ,2.9,1.1,0.5,2.5,2.3,18.7
460,Quentin Richardson   ,SG   ,23.0,LAC,65.0,64.0,36.0,6.5,16.4,0.398,1.8,5.2,0.352,4.7,11.2,0.42 ,0.454,2.3,3.1,0.74 ,2.2,4.1 ,6.4 ,2.1,1.0,0.3,2.2,2.0,17.2
461,Luke Ridnour         ,PG   ,22.0,SEA,69.0,6.0 ,16.1,2.1,5.1 ,0.414,0.4,1.2,0.338,1.7,3.9 ,0.437,0.453,0.9,1.1,0.823,0.5,1.1 ,1.6 ,2.4,0.8,0.1,1.2,1.5,5.5
462,Clifford Robinson    ,PF   ,37.0,GSW,82.0,82.0,34.7,4.5,11.5,0.387,1.4,3.8,0.357,3.1,7.7 ,0.403,0.447,1.5,2.1,0.711,0.7,3.3 ,3.9 ,3.3,0.8,0.9,2.1,2.9,11.8
463,Eddie Robinson       ,SF   ,27.0,CHI,51.0,4.0 ,20.1,3.1,6.4 ,0.482,0.0,0.1,0.2  ,3.1,6.3 ,0.486,0.483,0.5,0.8,0.651,0.5,1.5 ,2.0 ,1.1,0.6,0.2,0.9,1.1,6.7
464,Glenn Robinson       ,SF   ,31.0,PHI,42.0,42.0,31.8,6.5,14.6,0.448,0.8,2.4,0.34 ,5.7,12.2,0.469,0.476,2.7,3.3,0.832,1.1,3.4 ,4.5 ,1.4,1.0,0.2,2.5,2.3,16.6
465,Rodney Rogers        ,PF   ,32.0,NJN,69.0,15.0,20.4,3.0,7.3 ,0.41 ,0.7,2.2,0.329,2.3,5.1 ,0.445,0.459,1.1,1.4,0.765,1.4,3.0 ,4.4 ,2.0,0.9,0.4,1.4,2.7,7.8
466,Sean Rooks           ,C    ,34.0,TOT,55.0,0.0 ,10.8,1.0,2.7 ,0.358,0.0,0.0,0.0  ,1.0,2.7 ,0.36 ,0.358,0.6,0.7,0.892,0.4,1.3 ,1.8 ,0.5,0.3,0.2,0.4,1.6,2.6
469,Jalen Rose           ,PG-SF,31.0,TOT,66.0,64.0,37.8,5.8,14.4,0.402,1.0,3.1,0.342,4.8,11.4,0.419,0.439,2.8,3.5,0.81 ,0.5,3.5 ,4.0 ,5.0,0.8,0.3,3.2,2.8,15.5
472,Malik Rose           ,PF   ,29.0,SAS,67.0,13.0,18.7,2.6,6.0 ,0.428,0.0,0.0,0.0  ,2.6,6.0 ,0.431,0.428,2.7,3.4,0.813,1.6,3.1 ,4.8 ,1.0,0.5,0.4,1.7,2.4,7.9
474,Kareem Rush          ,SG   ,23.0,LAL,72.0,15.0,17.3,2.6,6.0 ,0.44 ,0.7,1.9,0.348,2.0,4.1 ,0.483,0.495,0.4,0.7,0.596,0.3,1.1 ,1.3 ,0.8,0.5,0.3,0.7,1.5,6.4
475,Bryon Russell        ,SF   ,33.0,LAL,72.0,1.0 ,13.1,1.4,3.4 ,0.402,0.6,1.6,0.384,0.8,1.8 ,0.417,0.49 ,0.7,0.9,0.769,0.4,1.6 ,2.0 ,1.0,0.4,0.2,0.5,1.5,4.0
476,John Salmons         ,SG   ,24.0,PHI,77.0,24.0,20.8,2.1,5.4 ,0.387,0.6,1.9,0.34 ,1.4,3.5 ,0.413,0.447,0.9,1.2,0.772,0.5,2.1 ,2.5 ,1.7,0.8,0.2,1.0,1.6,5.8
479,Brian Scalabrine     ,PF   ,25.0,NJN,69.0,2.0 ,13.4,1.2,3.2 ,0.394,0.1,0.6,0.244,1.1,2.6 ,0.429,0.417,0.8,1.0,0.829,0.6,1.9 ,2.5 ,0.9,0.3,0.2,0.6,1.6,3.5
480,Ansu Sesay           ,SF   ,27.0,SEA,57.0,2.0 ,10.2,1.4,3.1 ,0.455,0.1,0.4,0.286,1.3,2.8 ,0.478,0.472,0.6,0.8,0.696,0.8,0.9 ,1.6 ,0.3,0.3,0.4,0.4,1.2,3.5
481,Paul Shirley         ,PF   ,26.0,CHI,7.0 ,0.0 ,12.3,1.4,3.3 ,0.435,0.0,0.1,0.0  ,1.4,3.1 ,0.455,0.435,0.1,0.4,0.333,1.1,1.1 ,2.3 ,0.6,0.1,0.1,1.3,1.3,3.0
